sqft_lot,price
2000,670000
35438,430000
4900,313000
15093,950000
5400,751750
5280,760000
12408,310650
7231,367500
5000,580000
3960,580000
10000,665000
8280,239950
30083,470000
3060,733000
8400,250000
9176,402000
5107,295000
8000,355000
22486,289000
9140,376000
5040,212700
13095,325000
5743,415000
15151,935000
15260,372000
8366,240000
16262,334950
4640,426500
14874,430000
6183,400000
6000,455850
8510,1.97E+06
10731,400000
10480,397500
1950,755000
9230,287000
16000,480000
9622,490000
6715,365000
2244,260000
12675,505000
4800,260000
4800,430000
12193,905000
6408,440000
5500,439500
6696,270000
6291,306500
1656,380000
9652,215000
6150,299900
7809,1.45E+06
33888,239950
7345,494000
7700,317500
7291,670000
7831,650000
7328,852000
1360,250000
10853,264950
6804,582500
1564,384000
3360,817000
9520,320000
39446,445800
4500,263300
6635,215000
4500,842500
4500,850000
12413,386000
5257,251100
16748,435000
12811,870000
20620,800000
15500,555000
37500,280000
2366,356000
6000,675000
11900,605000
4211,690500
4225,437000
13430,850000
4600,350000
6770,480000
25641,379500
9784,600000
16582,1.44E+06
1075,303000
10037,800000
6000,549000
9600,324950
6537,170000
6500,178000
8314,144000
20031,1.58E+06
7000,258000
5050,345000
14800,470000
91681,2.90E+06
7790,350000
11276,225500
4000,473000
9623,279000
8227,470000
4800,565000
6800,695000
37642,315000
4499,529000
101494,750000
10500,481500
7412,211000
7500,455000
4838,238950
5100,722500
19193,795000
9600,327500
5100,585000
10875,775000
4200,645000
12368,445000
5858,257950
7560,375000
7223,245000
41022,725000
4922,702000
14986,330000
4800,940000
11396,354500
8700,279950
7034,284000
21562,480000
21562,647500
35000,625000
4875,152000
10181,322000
4000,445000
3960,595000
7334,165000
6206,278500
10625,517500
4200,343566
9714,286285
6200,474905
4800,550000
16000,286000
7215,900000
5159,449950
7560,259000
8125,340000
56192,785000
3300,490000
6250,344950
2975,950000
3988,810000
16050,998160
7389,377000
6773,595000
4800,313300
5225,360000
7350,188000
203860,755000
4060,1.29E+06
13280,455000
9312,817500
1481,550000
8725,260000
34175,320000
10623,1.15E+06
7370,362000
1750,503500
3475,653000
12447,760000
5050,775000
34689,1.34E+06
10911,417500
9350,525000
2400,217000
6308,525000
8700,442500
10440,525000
10630,425500
218235,710000
10948,545000
16410,410000
8100,245000
6697,194900
5390,284000
52769,280000
87991,280000
5500,360000
4323,405000
13981,865000
11100,483300
9268,355000
8767,274950
6134,1.93E+06
15586,755000
223462,1.94E+06
9600,309212
7615,219950
5150,690000
4000,250800
35255,557500
3825,941000
19401,3.65E+06
8600,305000
16110,815000
34527,1.02E+06
6990,1.24E+06
8164,535000
10454,775000
8670,255000
9750,327000
8819,560000
6349,1.34E+06
5200,199500
97574,760000
6000,439000
5250,527000
13590,199950
8188,254000
5000,393000
12614,585000
7740,450000
4008,565000
7900,330000
65340,870000
8117,585000
208737,500000
7384,225000
7384,295000
14800,775000
11050,280000
3200,539000
14033,567500
7902,442500
4635,598200
10843,610000
4936,544900
38258,557500
7500,532500
15907,1.35E+06
2825,750000
10958,530000
2036,346100
16800,260000
9150,365000
42800,615000
6916,318400
7172,498500
7490,450000
7905,200000
8906,234000
8384,121800
5875,805000
7283,410000
4534,475000
21074,1.34E+06
7920,269000
9520,573000
2890,330000
7410,252750
7546,745000
7633,280000
6920,535000
5100,580000
7200,301000
7700,600000
6604,538900
4375,366000
6783,303000
1578,432000
6120,300000
7826,908800
4750,500000
16117,254000
4268,470000
7860,480000
8503,536000
8611,1.35E+06
40887,550000
6400,260000
982,284900
3000,740000
5000,425000
7500,230000
4000,675000
7807,267500
8820,814000
217800,1.25E+06
7232,460000
9608,445000
7027,715000
5992,425000
4750,370000
8200,302000
7420,453000
10716,290000
47502,1.04E+06
41984,925000
19876,600000
5750,354000
9344,204950
5400,675000
20012,995000
10960,800000
3711,472500
13500,549950
2897,575575
12275,545000
7434,340000
5512,225000
10506,299950
4000,829900
4200,340000
7800,515000
6906,601000
8581,470000
6400,371500
45738,550000
7720,242550
9647,367500
8763,359000
8245,204900
239580,850000
4452,187000
28000,326000
28000,340000
28535,330000
7769,782000
5974,612000
7216,400000
9680,941500
747,313000
4250,735000
10123,471000
9800,350000
9601,530000
9548,415000
8994,639500
27820,580379
2513,378000
9298,265000
9750,212000
13068,400000
6491,750000
12750,384900
5200,176000
4632,350000
7210,168000
3060,358000
32757,580000
10280,442500
1249,515000
12900,554000
6320,659000
10098,414999
10277,275000
8640,193000
4750,525000
7500,424000
5150,455000
5650,463000
6300,1.10E+06
5413,523000
9830,615000
11795,1.52E+06
5000,870000
9680,710000
9563,215000
6450,590000
13034,323000
7569,279000
7207,535100
19800,830000
4203,815000
10880,535900
8800,230000
8142,325500
4331,359000
5824,505000
8400,253905
4860,369950
8378,350000
2500,650000
15246,295000
28046,620000
920423,2.00E+06
7410,246000
12860,430000
4859,509990
9500,490000
10454,385000
6733,769000
9100,185000
10464,303500
8165,468000
10000,449950
1805,235000
34947,520000
9067,203000
10190,657000
7800,275000
7453,540000
4502,455000
6828,458500
4751,549900
10578,750000
8891,235000
7930,286000
13730,2.65E+06
14000,602000
4080,640000
10920,267000
4385,712000
9000,244500
9000,301000
6325,990000
6500,739999
4322,480000
1622,305000
3525,703300
8468,265000
35009,600000
9750,253000
7950,617950
2460,385000
9234,319000
8023,696000
5750,345000
1778,380000
26036,647500
35271,725000
7735,269950
32109,875000
9525,299950
10929,1.88E+06
4802,430000
4942,495000
16200,275000
5040,333000
7941,247000
15000,204555
13673,432000
13056,175000
7140,556300
3475,286000
1200,320000
53143,815000
10757,385000
5000,1.04E+06
13002,350000
5880,277000
5200,415000
8320,295000
5000,969000
6144,339888
7003,269950
4600,1.19E+06
12511,780000
5185,198000
28703,350000
7680,350000
7350,319000
8000,311000
4650,394000
5800,1.34E+06
13800,2.70E+06
9540,396000
8372,809000
7400,480000
6000,535000
5120,425000
1204,408000
13100,1.26E+06
2885,310000
7421,292000
9715,217000
6064,398500
7200,2.25E+06
6000,700000
45860,585000
8910,399950
8540,235000
6800,212000
9195,310000
9195,539000
1608,390000
11935,560000
9024,800000
112521,1.90E+06
9804,472000
7875,502550
7809,830000
9686,224950
6871,375000
19900,645000
2500,599000
12534,515000
6685,135000
4218,485000
12765,890000
10125,215000
9600,299500
8750,800000
4244,275000
7800,256400
8149,310000
5100,385000
9120,203000
6865,285000
3610,473975
9760,320000
4608,599000
4800,580000
7056,269500
6200,274000
2162,347000
10905,270000
12017,1.43E+06
7226,220000
15416,243000
4030,457500
7208,340000
5000,657500
4720,332500
10015,340000
16133,350000
5602,428000
8320,515055
8968,450000
8910,190000
16538,1.00E+06
4600,299000
2500,508000
3746,294000
5820,320000
8674,641000
98445,675000
10296,255000
4997,286651
45738,607500
6500,765000
40973,334950
9147,426000
18730,775000
8526,343000
7800,470101
7800,195000
4410,772500
11740,450000
9231,1.44E+06
8560,525000
11400,280000
8640,270000
1332,406100
4187,332544
8250,110000
5854,685000
8505,461000
8067,615000
3000,550000
8100,1.06E+06
219978,685000
16238,1.56E+06
5175,312000
9594,507500
9827,217000
13477,439000
6875,620000
8532,915000
5300,425000
5643,435000
12414,305000
4000,276000
7200,327500
10481,810000
9055,715000
11760,272000
5559,266000
8364,543000
8064,400000
9000,509500
6250,495000
5564,424950
10875,230000
6150,235000
8752,763000
6150,350000
2260,900000
6060,250000
2040,225000
5433,255000
7200,161700
13350,336000
6800,410500
14016,502700
9601,505000
7650,250000
7650,570000
8796,349900
25663,465000
25639,625000
5102,655000
11347,469000
7200,355000
2631,596000
36893,790000
86225,885000
4000,1.03E+06
5400,710000
9266,428040
13843,1.37E+06
3400,546000
5766,540000
3000,435000
10283,540000
7204,284000
5700,208000
7076,315000
5510,417500
38095,345000
1064,375000
12821,389800
7560,475000
41688,569000
108464,985000
8022,532000
5000,280000
50112,435000
71191,223000
119790,390000
12800,315000
3700,612000
2400,591000
8436,800000
8400,225000
66646,589900
13156,565000
8448,650000
8505,499000
20562,280000
7500,649950
6360,420000
5293,319990
16535,265000
16474,482000
14810,452000
13077,1.49E+06
8527,375000
4900,588000
10215,635000
6962,280500
8600,210500
7000,196500
8510,1.40E+06
8033,475000
9061,550000
7200,1.58E+06
6687,240000
8100,272000
209199,408506
7500,640000
7226,316000
12000,299000
2090,447500
21904,736500
52567,665000
13212,707000
8000,215000
6415,275000
8240,648000
8173,415000
1800,690000
13260,320000
8285,750000
1524,355000
7399,246000
10464,1.16E+06
12187,744000
24740,1.21E+06
6750,217000
5100,583000
5000,515000
8000,594000
5650,303100
15225,430000
11778,708000
7260,221000
7205,325000
28008,1.30E+06
5950,385000
4689,359500
7200,433000
4950,525000
10062,356200
87120,595000
3420,560000
21701,2.18E+06
4000,513000
2550,365000
11942,368000
4000,870000
6808,225000
24767,1.39E+06
8079,177000
9879,465000
6343,750000
2800,149000
47480,605000
5800,725000
5236,413900
6600,199950
13679,400000
5000,870000
7666,292000
8012,225000
9139,466750
11954,330000
8145,770000
7000,802500
5400,378800
12487,795000
7320,460000
10908,567000
15570,209950
60113,415000
6985,424500
12500,261000
9696,365000
3240,631000
42840,3.80E+06
3962,584000
82328,310000
7985,717000
8100,667000
8100,190000
9000,430000
7380,213000
3710,475000
23962,649000
13458,715000
19487,845000
8820,390000
5724,390000
7194,328000
8436,239999
7740,225000
11884,920000
9231,940000
4872,465000
7000,241000
5909,307550
9627,490000
6887,647000
231739,780000
4332,517500
8682,295000
3400,560000
5472,319450
7199,1.50E+06
20277,340000
11658,249950
3000,499950
13296,1.04E+06
17200,750000
256132,875000
7210,678000
4200,360000
16552,354900
10087,632000
9375,350000
3900,990000
881654,1.65E+06
8269,481000
5412,485000
4960,477000
9000,560000
9350,600000
23760,622500
2128,410000
3644,318200
8424,289000
7775,263000
4825,240000
7500,281500
1710,587206
1248,482000
9500,485000
11480,309000
7350,221000
8398,700000
7740,411500
10505,285000
7931,395000
7926,237950
8064,680000
10057,199950
4000,765000
4960,515000
8000,470000
4000,330000
9375,284000
8125,295000
10987,555000
8162,350000
5818,240000
7000,419900
6300,528000
9869,481000
5995,304700
12171,715000
12005,738950
9405,215000
10812,300000
8100,346000
37193,473000
6120,500000
7632,750000
9350,519900
6171,378500
12381,314500
9315,499950
7700,1.74E+06
38794,630000
6417,360000
19877,460000
4046,361000
9845,713400
3150,445000
131551,305000
9204,1.43E+06
8400,222000
4499,510000
11440,500000
3600,605000
10720,393000
5170,725000
11646,320000
7840,210000
5767,419900
4447,410000
10440,721000
5500,605000
5500,738000
12000,725000
20954,255000
873,303000
7700,394950
5580,530000
8700,475000
8100,250000
3540,180000
4140,443500
76877,390000
7650,430000
7260,460000
3785,660000
10939,515000
6490,482500
2980,305000
4000,835000
7952,237000
2001,445000
8000,710000
5700,180000
8770,280017
11173,436500
7535,1.26E+06
9800,420000
7467,205000
10203,570000
7102,565000
7500,287000
7276,260000
7276,470000
9916,700000
7500,249000
3520,568000
4011,500000
8775,358000
6755,225000
7246,275500
3150,495000
5000,758800
8165,280000
7361,380500
8856,3.20E+06
12888,260000
1502,630000
4000,875000
4600,457500
5500,900000
6450,235000
45738,410000
9600,355000
6002,1.30E+06
8512,467500
7350,500000
9550,995000
8144,277000
9680,630000
11795,628000
46786,655000
9900,170000
10750,352500
34040,615000
6600,165000
15188,243500
676,304000
5195,369000
4298,779950
48788,605000
8709,292500
6050,500007
4947,449999
7867,355000
7199,258000
20181,380000
57499,650000
11780,456500
10212,259950
6600,123000
1250,520000
12000,506000
4800,425000
6840,438000
18480,1.49E+06
3000,375000
6600,337500
7700,300000
5425,627000
6907,1.40E+06
10160,674725
7000,325000
12538,230000
43124,485000
8400,315000
1193,560000
7198,444000
7488,325000
7153,118125
7153,212000
5056,428900
9600,510000
9762,416000
438213,950000
7140,204000
27600,7.70E+06
13421,878000
4000,1.05E+06
5551,350000
5500,659500
15200,395000
8562,308950
2550,410000
7500,710000
8685,175000
10098,508800
5000,606400
7958,245100
14876,540000
9046,415000
13041,469500
14777,195000
12281,1.62E+06
24603,1.45E+06
16622,1.20E+06
9800,1.07E+06
10000,555500
4000,440000
7250,485000
12028,693000
3386,295000
10650,700000
9374,767500
189050,800000
217800,440000
187313,600000
5450,1.16E+06
8210,506000
15400,474950
5500,654000
6000,710000
7845,620000
10827,390000
9600,550000
7021,353000
47958,465000
6600,279900
577605,700000
10350,395000
9428,375000
2800,547000
10277,525000
4731,285000
4025,570000
9168,409000
4381,260000
7697,348000
9800,389000
7200,445000
4602,400000
7895,302000
9588,798000
8842,335000
6892,585000
24354,2.50E+06
2300,555000
13085,3.10E+06
3060,295000
7100,265000
7275,330000
5750,286000
895,305000
5376,970000
14157,525000
9750,355000
8303,469950
8800,435000
7700,363500
4500,595000
11090,275000
7952,295000
37089,345000
47916,485000
8113,1.25E+06
5413,340500
5132,280000
78408,449888
4720,483000
9360,445500
7350,379900
3080,599950
5240,215000
6847,263000
12100,565000
258746,950000
8320,395000
4100,1.54E+06
14126,922000
18778,330000
35070,1.53E+06
8329,323000
4996,554000
11454,500000
16679,775000
5210,340000
6838,560000
5298,304000
10800,279900
10766,315000
6300,849000
14862,325000
8808,786000
8160,384000
6000,907000
23891,700000
8395,269500
7297,269000
123600,749950
4007,325000
16600,1.15E+06
7853,406000
9354,650000
7500,295000
19370,375000
5100,395000
9267,609000
11950,510000
11745,190000
1033,250000
7450,295000
4080,740000
7759,323000
1850,713000
6090,1.07E+06
9900,460000
5000,880000
7000,585000
8532,249950
3478,450000
14096,450000
7071,1.78E+06
1298,350000
3438,292500
31747,879000
7500,1.18E+06
17859,584999
8093,366000
15760,987500
7200,300000
7800,299000
2700,560000
51354,695000
18810,360000
8892,183500
3000,311000
7210,263000
7930,269000
9583,1.60E+06
6658,564000
5612,425000
4480,679000
9300,410000
7316,340000
7200,360000
44866,450000
8429,552000
12840,294000
5200,663500
